loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,term_ 36 months,term_ 60 months
10000.0,14.91,237.43,74646.0,8.91,0.0,0.0,9.0,1.0,6618.0,75.8,17.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3400.0,13.06,114.66,48000.0,22.98,0.0,0.0,12.0,0.0,17882.0,95.1,18.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5750.0,7.66,115.66,23328.0,20.68,0.0,0.0,5.0,0.0,738.0,8.2,18.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,10.74,391.39,110000.0,7.82,0.0,1.0,4.0,0.0,6362.0,79.5,19.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15000.0,10.74,489.24,47000.0,10.34,0.0,0.0,11.0,0.0,9521.0,61.0,16.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2000.0,7.66,62.36,20000.0,4.5,0.0,0.0,3.0,0.0,935.0,30.2,3.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,13.43,678.03,50000.0,19.54,0.0,1.0,15.0,0.0,16728.0,24.1,43.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3500.0,18.99,90.78,43200.0,13.08,1.0,0.0,4.0,0.0,671.0,95.9,18.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25000.0,11.11,544.94,208000.0,2.42,0.0,0.0,16.0,0.0,0.0,0.0,28.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15000.0,15.65,524.77,42500.0,16.49,0.0,0.0,11.0,0.0,13662.0,88.0,28.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,13.06,303.51,60000.0,12.96,0.0,0.0,13.0,0.0,15377.0,59.6,29.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7800.0,10.0,165.73,52656.0,7.7,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18000.0,10.74,389.04,33000.0,14.29,0.0,0.0,9.0,0.0,17755.0,31.3,16.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000.0,16.4,1237.42,140000.0,23.33,0.0,3.0,16.0,0.0,68084.0,60.6,48.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,5.79,363.93,170000.0,20.09,0.0,0.0,15.0,0.0,634.0,2.0,34.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,5.42,301.6,120000.0,6.98,0.0,0.0,15.0,0.0,78330.0,28.6,31.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5000.0,10.0,161.34,50000.0,23.33,1.0,0.0,8.0,0.0,2315.0,16.1,19.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6200.0,7.29,192.27,48000.0,13.43,0.0,1.0,9.0,0.0,15636.0,41.7,19.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,14.17,171.31,19200.0,14.06,0.0,2.0,6.0,0.0,1139.0,67.0,7.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,5.42,180.96,100000.0,9.31,0.0,0.0,10.0,0.0,7720.0,13.3,40.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,13.06,182.28,38400.0,8.31,0.0,5.0,8.0,0.0,2251.0,9.3,28.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,15.65,482.65,96000.0,16.02,0.0,2.0,11.0,0.0,38776.0,84.8,27.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14500.0,13.06,488.99,130000.0,1.59,0.0,2.0,3.0,0.0,7804.0,55.7,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9000.0,10.37,192.87,194808.0,13.89,0.0,0.0,15.0,0.0,27438.0,46.7,54.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15250.0,17.14,380.16,39000.0,18.22,0.0,2.0,17.0,1.0,22056.0,63.6,38.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11500.0,16.02,249.98,37000.0,20.56,0.0,0.0,8.0,0.0,9651.0,89.1,16.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,5.79,303.27,40000.0,14.1,0.0,1.0,7.0,0.0,6657.0,16.3,18.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7900.0,11.11,259.05,37000.0,19.17,0.0,1.0,10.0,0.0,5614.0,38.7,15.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,10.0,322.68,85000.0,15.87,0.0,0.0,11.0,0.0,7986.0,51.2,16.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,13.06,273.41,68000.0,16.45,0.0,0.0,9.0,0.0,21551.0,66.7,13.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15000.0,7.66,467.7,110004.0,19.61,0.0,1.0,6.0,0.0,16841.0,34.4,32.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7200.0,10.37,154.3,42000.0,2.51,0.0,1.0,14.0,0.0,1778.0,1.7,24.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6000.0,6.92,185.05,50000.0,6.67,0.0,0.0,10.0,0.0,0.0,0.0,14.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20000.0,17.51,502.56,45000.0,8.75,0.0,0.0,15.0,0.0,8330.0,92.6,22.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8000.0,5.79,242.62,50000.0,4.1,0.0,0.0,5.0,0.0,7071.0,48.4,15.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25000.0,12.68,838.51,185000.0,4.1,0.0,2.0,3.0,0.0,1701.0,28.3,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6000.0,6.92,185.05,99400.0,8.9,0.0,1.0,11.0,0.0,3360.0,12.1,38.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14000.0,18.25,357.42,75000.0,17.39,1.0,2.0,16.0,0.0,11860.0,63.1,21.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30000.0,10.37,642.89,60000.0,2.96,0.0,0.0,8.0,0.0,138.0,0.8,18.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24000.0,12.68,542.16,163500.0,1.39,1.0,0.0,17.0,0.0,9769.0,6.2,35.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32000.0,17.14,797.7,170000.0,14.24,0.0,0.0,13.0,0.0,39898.0,83.5,32.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,11.11,196.75,99996.0,19.44,0.0,2.0,10.0,0.0,61297.0,93.9,34.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4500.0,10.74,146.78,50000.0,12.82,5.0,0.0,9.0,0.0,713.0,39.6,14.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20000.0,13.8,463.3,120000.0,12.4,0.0,2.0,9.0,0.0,42841.0,72.1,27.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,14.17,205.57,80000.0,14.68,0.0,2.0,17.0,0.0,4147.0,8.5,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25000.0,13.8,579.12,105000.0,6.47,0.0,1.0,8.0,0.0,3534.0,10.0,34.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30000.0,18.62,1093.93,90000.0,25.56,0.0,0.0,2.0,0.0,63980.0,99.3,7.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,14.17,560.56,53000.0,22.42,0.0,1.0,21.0,0.0,520.0,1.1,59.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4500.0,7.66,140.31,42000.0,8.03,0.0,0.0,4.0,0.0,9676.0,64.5,5.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7200.0,6.92,222.06,85000.0,11.72,0.0,1.0,6.0,0.0,15933.0,36.2,28.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,18.25,306.36,65000.0,23.04,0.0,0.0,8.0,0.0,4889.0,68.9,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1200.0,10.37,38.93,61000.0,7.91,0.0,0.0,4.0,0.0,142.0,5.3,11.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3400.0,16.02,82.72,34000.0,24.18,0.0,2.0,5.0,0.0,8535.0,85.3,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20000.0,12.68,451.8,42204.0,16.35,0.0,1.0,13.0,0.0,13232.0,30.8,22.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3000.0,7.66,60.35,43200.0,11.36,0.0,0.0,6.0,0.0,418.0,2.2,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7000.0,6.92,215.89,26004.0,22.06,0.0,1.0,7.0,0.0,9632.0,25.5,13.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19000.0,14.17,443.78,88000.0,18.26,0.0,2.0,12.0,1.0,404.0,2.9,33.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16000.0,11.11,348.76,35500.0,9.9,0.0,2.0,6.0,0.0,8943.0,31.7,20.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,10.0,254.97,72000.0,17.92,0.0,0.0,10.0,0.0,15887.0,28.6,20.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,17.88,303.94,54996.0,15.14,0.0,2.0,7.0,0.0,11555.0,46.2,12.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3000.0,10.37,97.33,24000.0,6.25,0.0,0.0,3.0,0.0,472.0,78.7,9.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,7.29,372.12,80400.0,7.96,0.0,1.0,7.0,0.0,2547.0,25.0,15.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8875.0,10.0,286.38,24500.0,18.51,0.0,1.0,18.0,0.0,16612.0,40.9,23.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,11.11,261.57,60000.0,8.9,0.0,0.0,5.0,0.0,15546.0,79.7,7.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000.0,10.37,1135.45,410000.0,7.92,0.0,0.0,9.0,0.0,147559.0,36.3,44.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10000.0,5.79,303.27,71000.0,5.27,0.0,1.0,9.0,0.0,10489.0,9.0,23.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20000.0,16.77,494.59,180000.0,16.09,1.0,0.0,13.0,0.0,28458.0,72.2,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21000.0,10.74,684.94,90000.0,18.64,0.0,0.0,8.0,0.0,46200.0,91.9,17.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,5.42,241.28,47232.0,4.47,0.0,0.0,7.0,0.0,5235.0,16.7,25.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500.0,5.79,45.5,35000.0,27.39,0.0,0.0,14.0,0.0,421.0,2.2,50.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,13.8,136.33,45000.0,17.65,0.0,2.0,5.0,0.0,1886.0,89.8,9.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16700.0,10.37,541.77,54996.0,16.26,0.0,2.0,12.0,0.0,13426.0,51.6,22.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2500.0,15.28,87.01,42000.0,18.57,0.0,0.0,3.0,0.0,5037.0,45.8,22.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6700.0,13.8,228.34,24996.0,21.12,0.0,2.0,16.0,0.0,5313.0,28.9,16.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1200.0,7.29,37.22,9960.0,23.01,0.0,0.0,5.0,0.0,1711.0,65.8,12.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4200.0,10.74,136.99,96000.0,24.93,0.0,0.0,22.0,0.0,91053.0,61.2,49.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22000.0,11.11,479.55,96000.0,12.31,0.0,0.0,8.0,0.0,26885.0,70.4,28.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,7.29,186.06,42000.0,10.37,0.0,0.0,4.0,0.0,3080.0,16.4,4.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20000.0,7.29,620.2,86376.0,10.85,0.0,0.0,20.0,0.0,13506.0,32.2,56.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000.0,10.37,162.21,61000.0,6.81,0.0,0.0,3.0,1.0,1755.0,56.6,8.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16000.0,14.54,551.05,85000.0,7.04,1.0,0.0,2.0,0.0,0.0,13.56,11.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3400.0,6.92,104.86,40000.0,7.29,0.0,1.0,5.0,0.0,53.0,0.3,14.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,14.54,206.65,60000.0,13.74,2.0,0.0,6.0,0.0,1412.0,81.9,16.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4200.0,5.79,127.38,73073.26,8.1,0.0,2.0,7.0,0.0,18861.0,43.0,22.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6400.0,7.29,198.47,56000.0,27.07,0.0,0.0,12.0,0.0,8859.0,39.5,20.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,7.66,311.8,79200.0,28.3,0.0,1.0,14.0,0.0,4684.0,36.9,49.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,11.11,196.75,35000.0,12.17,1.0,3.0,10.0,0.0,1431.0,46.2,13.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25000.0,10.74,815.4,78504.0,11.24,1.0,1.0,7.0,0.0,3645.0,14.9,26.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,7.66,93.54,60096.0,9.4,0.0,0.0,7.0,0.0,10877.0,77.7,15.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4300.0,10.74,140.25,40000.0,6.09,0.0,0.0,6.0,0.0,5476.0,70.2,7.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13050.0,6.92,402.47,135000.0,3.29,0.0,0.0,7.0,0.0,54143.0,30.0,35.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18500.0,10.74,399.85,84000.0,21.26,0.0,0.0,9.0,0.0,54430.0,48.1,29.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13.43,339.02,91092.0,1.53,0.0,1.0,10.0,0.0,3808.0,51.5,27.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16000.0,10.74,521.86,135000.0,13.39,0.0,3.0,13.0,0.0,14911.0,43.4,42.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23000.0,14.54,792.14,100000.0,14.9,0.0,0.0,7.0,0.0,17989.0,77.2,21.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5400.0,16.02,189.91,25300.0,9.3,1.0,0.0,2.0,0.0,3206.0,84.4,9.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,14.17,280.28,56400.0,9.72,0.0,1.0,5.0,0.0,7681.0,48.6,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1500.0,11.11,49.19,11820.0,5.69,0.0,1.0,2.0,0.0,1000.0,90.9,6.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2800.0,10.37,90.84,46800.0,19.44,0.0,0.0,3.0,0.0,0.0,11.62,24.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12000.0,17.14,299.14,49200.0,23.83,0.0,0.0,14.0,1.0,22091.0,95.2,17.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,10.37,486.62,52500.0,16.87,0.0,0.0,10.0,0.0,18746.0,62.3,27.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27600.0,15.65,666.06,53086.0,17.54,0.0,0.0,6.0,0.0,11933.0,75.4,35.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,5.42,301.6,33600.0,18.5,0.0,0.0,10.0,0.0,3258.0,13.1,41.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,6.92,277.57,64000.0,17.4,0.0,2.0,7.0,0.0,9586.0,48.9,26.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,6.92,308.41,104000.0,0.53,0.0,0.0,4.0,0.0,2225.0,5.7,15.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3500.0,10.37,75.01,40320.0,28.84,0.0,0.0,7.0,0.0,13214.0,85.3,30.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35000.0,14.17,817.48,84000.0,19.9,0.0,3.0,11.0,0.0,17433.0,41.4,33.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,14.54,344.41,54996.0,15.86,0.0,1.0,17.0,0.0,5430.0,27.3,32.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24000.0,12.68,542.16,101000.0,9.27,0.0,0.0,12.0,0.0,12345.0,24.3,37.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10800.0,16.4,264.94,45000.0,20.67,0.0,1.0,6.0,0.0,5784.0,86.3,26.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9600.0,9.63,202.23,45000.0,10.61,0.0,0.0,8.0,0.0,8664.0,41.7,13.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19125.0,21.59,523.77,53004.0,18.61,0.0,1.0,3.0,0.0,8777.0,97.5,13.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,12.68,201.25,24000.0,7.65,0.0,1.0,10.0,0.0,7225.0,82.1,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10975.0,7.66,342.2,54000.0,13.16,0.0,1.0,7.0,0.0,9891.0,52.1,63.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15850.0,13.43,364.14,47004.0,23.39,0.0,3.0,9.0,0.0,23872.0,66.4,13.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24000.0,13.06,345.18,51600.0,9.81,0.0,4.0,15.0,0.0,3422.0,20.0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16500.0,17.88,331.8,33000.0,15.75,0.0,1.0,3.0,0.0,8274.0,68.9,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10000.0,7.66,311.8,80000.0,7.71,0.0,1.0,8.0,0.0,227.0,0.9,16.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000.0,10.74,391.39,68500.0,3.99,1.0,3.0,10.0,0.0,8242.0,53.9,18.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28000.0,16.77,692.42,83400.0,17.06,0.0,0.0,13.0,0.0,26672.0,42.9,16.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14000.0,7.66,436.52,81000.0,6.46,0.0,1.0,15.0,0.0,1533.0,3.6,29.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,16.4,735.94,60000.0,20.26,0.0,0.0,16.0,0.0,25723.0,71.2,54.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,7.66,311.8,64900.0,10.52,0.0,0.0,6.0,0.0,4168.0,18.9,7.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,7.66,311.8,60000.0,16.08,0.0,0.0,12.0,0.0,14434.0,66.8,19.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000.0,10.37,389.3,54996.0,12.2,0.0,0.0,5.0,0.0,8818.0,78.7,9.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,10.0,290.41,35004.0,29.93,0.0,2.0,10.0,0.0,3771.0,30.4,13.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,6.92,185.05,122000.0,11.11,0.0,1.0,11.0,0.0,25048.0,48.4,29.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15000.0,10.37,486.62,121680.0,8.05,0.0,0.0,16.0,0.0,17258.0,64.6,34.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28000.0,15.28,424.29,80000.0,7.18,0.0,1.0,13.0,0.0,21210.0,39.3,28.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,10.37,194.65,66996.0,9.53,0.0,1.0,6.0,0.0,5624.0,61.1,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1200.0,10.37,38.93,14400.0,10.5,0.0,1.0,3.0,0.0,3178.0,30.3,3.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,9.63,481.41,108820.0,17.2,0.0,0.0,12.0,0.0,5666.0,21.6,45.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3800.0,5.42,114.61,60000.0,11.98,0.0,2.0,10.0,0.0,4855.0,5.6,33.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18500.0,11.11,606.64,77000.0,12.62,0.0,0.0,11.0,0.0,8318.0,36.8,31.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3000.0,10.37,97.33,30000.0,7.2,0.0,0.0,7.0,0.0,3656.0,49.4,7.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,18.25,255.3,79000.0,16.8,0.0,2.0,23.0,0.0,1451.0,22.3,28.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20000.0,10.37,648.83,78000.0,17.15,0.0,2.0,14.0,0.0,20866.0,32.5,30.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000.0,7.29,310.1,40000.0,16.53,0.0,0.0,6.0,1.0,872.0,4.6,12.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
